alpha,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
0.6,4.25,0.17500000011897995,0.31324991911321143,0.11666666645916904,0.09638459036652415
0.6,4.4,0.17499999999972302,0.31174205672173466,0.11666666666589827,0.09168884021209692
0.6,4.55,0.17500000456361656,0.31029782833922337,0.11666665859449923,0.08740783405778678
0.6,4.7,0.1749999999584237,0.30892085408396,0.11666666666353895,0.08349212273956234
0.6,4.85,0.17499999843488206,0.307612468471057,0.11666666740032934,0.07989934325805001
0.6,5.0,0.17499999977349573,0.3063724212300424,0.1166666666739596,0.07659310538709453
0.6,5.15,0.17499999995995472,0.30519935900547907,0.11666666665117462,0.07354201422656409
0.6,5.3,0.17499999952056625,0.30409119646198957,0.11666666639999215,0.07071888297072138
0.6,5.45,0.17500000030770607,0.30304538358482985,0.11666666944600546,0.06810008690938656
0.6,5.6,0.17499999999906465,0.3020590781836021,0.11666666666589423,0.0656650169964972
0.6,5.75,0.17500000064043178,0.3011293123322854,0.11666666336548515,0.06339564362082332
0.6,5.9,0.17500000771815866,0.30025308211195256,0.11666667023884558,0.061276137988595734
0.6,6.05,0.1750000022035698,0.29942736561671335,0.11666667404537831,0.05929254893169632
0.6,6.2,0.17500000546301983,0.2986492555087458,0.11666666818086388,0.057432548072862355
0.6,6.35,0.175000000000622,0.29791592644747367,0.11666666666573089,0.055685219896339885
0.6,6.5,0.17500000000054633,0.2972246913668951,0.11666666666665057,0.054040852975659484
0.6,6.65,0.17499999911528483,0.2965729768998933,0.11666666585786563,0.05249079240183746
0.6,6.8,0.17500000044771952,0.2959583614027167,0.11666666729722297,0.05102730372444002
0.6,6.95,0.17499999998318355,0.295378549625166,0.11666666671762929,0.04964345373335619
0.6,7.1,0.17499999985341513,0.29483139706639533,0.1166666687883526,0.04833301639083696
0.6,7.25,0.17500000000006669,0.29431488107072407,0.11666666666706041,0.047090380971381934
0.6,7.4,0.17499999803238195,0.29382711311507403,0.11666666325825055,0.045910486162277296
0.6,7.55,0.1749999999901255,0.2933663395866645,0.11666666667495262,0.04478875413903619
0.6,7.7,0.1749999999667613,0.29293089567948283,0.11666666675158525,0.04372102922880845
0.6,7.85,0.17500000001407826,0.29251924467217455,0.11666666667850187,0.04270353936760891
0.6,8.0,0.1749999998745177,0.2921299474575591,0.11666666656041484,0.04173284964181794
0.62,0.5,0.1790322580887192,-1.3562409427222137e-27,0.119354838714879,0.7934545813494072
0.62,0.65,0.17903225388712452,3.2895368098204094e-22,0.11935483184601572,0.7934545799906753
0.62,0.8,0.17903226032762037,9.370519376028429e-14,0.11935484344347502,0.793454582257653
0.62,0.95,0.17903225919485619,1.5201895153296687e-06,0.11935484283403794,0.7934526663835062
0.62,1.1,0.17903225691748598,0.07029716580463394,0.11935483788969448,0.7029716573891297
0.62,1.25,0.17903225634777548,0.14872792524674633,0.1193548373971205,0.5949117005316162
0.62,1.4,0.179032256582093,0.20427635261267998,0.11935483849856177,0.5106908816150761
0.62,1.55,0.17903225826653163,0.243927557461467,0.11935484058873629,0.44350465110828213
0.62,1.7,0.1790322616701705,0.2722535748481333,0.11935483997161042,0.38893367786049016
0.62,1.85,0.17903225800738945,0.29237760507604993,0.11935483865438175,0.3439736530169076
0.62,2.0,0.17903225481652776,0.3065028752444403,0.11935483585830735,0.3065028749139078
0.62,2.15,0.17903225808235648,0.31622013320774534,0.11935483874924777,0.2749740288944352
0.62,2.3,0.17903225806490228,0.32269608382653325,0.11935483870984853,0.2482277567895243
0.62,2.45,0.1790322550968828,0.3267947058947394,0.11935483656847115,0.22537565963859524
0.62,2.6,0.17903225806725914,0.32915896776536047,0.11935484261267573,0.20572435731518182
0.62,2.75,0.17903225651468807,0.3302680517668451,0.11935483649052647,0.18872460059925472
0.62,2.9,0.1790322551560974,0.33047878287928323,0.11935483790279595,0.1739362027392734
0.62,3.05,0.17903225536358094,0.33005617353120853,0.11935483976648395,0.16100301357070768
0.62,3.2,0.17903225806248965,0.3291963275470599,0.11935483870929738,0.14963469434047327
0.62,3.35,0.17903225742110337,0.32804368913443943,0.11935483929927379,0.13959305983453224
0.62,3.5,0.17903226063796882,0.3267040724741276,0.1193548413357532,0.13068162894210214
0.62,3.65,0.17903225823760657,0.32525445757434246,0.11935483853226932,0.1227375309961796
0.62,3.8,0.17903225777519788,0.32375041504236035,0.11935483866950795,0.11562514834626965
0.62,3.95,0.1790322567568689,0.3222316114811412,0.11935483973303011,0.1092310557473098
0.62,4.1,0.17903225830152514,0.320725971068134,0.11935483925961429,0.10345999078478378
0.62,4.25,0.1790322605196473,0.31925276278692494,0.11935484041195403,0.09823161895918273
0.62,4.4,0.1790322580695573,0.3178248935790128,0.11935483871067312,0.09347790987454903
0.62,4.55,0.17903225806390935,0.31645064404797985,0.11935483870898374,0.08914102649237494
0.62,4.7,0.1790322617488968,0.315134914057409,0.11935484285543188,0.085171598450524
0.62,4.85,0.179032251210882,0.3138801390875793,0.1193548363862172,0.08152731052037328
0.62,5.0,0.1790322547596142,0.3126870814105073,0.11935483684434858,0.07817177089274545
0.62,5.15,0.17903225814899398,0.31155522362054855,0.11935483884272355,0.07507354787308443
0.62,5.3,0.1790322580649831,0.3104832132026138,0.11935483871011647,0.07220539841919296
0.62,5.45,0.17903225787757188,0.3094691406620653,0.1193548383331549,0.0695436270654249
0.62,5.6,0.17903225806414463,0.30851072981832967,0.11935483871032593,0.06706754996079639
0.62,5.75,0.17903226034659764,0.3076054883336715,0.11935483776059111,0.06475904926105155
0.62,5.9,0.17903225737899503,0.3067508117869309,0.1193548382814132,0.06260220656863888
0.62,6.05,0.17903225856103006,0.30594407741493673,0.11935483875820803,0.06058298550364592
0.62,6.2,0.17903225964605465,0.30518267497056284,0.11935483969456748,0.05868897577778655
0.62,6.35,0.17903225805333983,0.30446405457456865,0.1193548387118569,0.05690916908274864
0.62,6.5,0.17903225806187067,0.30378576390927126,0.11935483917468481,0.05523377536405912
0.62,6.65,0.17903225973687575,0.3031454460951214,0.11935484071589789,0.05365406129872684
0.62,6.8,0.179032258064655,0.3025408477261542,0.11935483870976511,0.05216221512518523
0.62,6.95,0.17903225344990265,0.3019698430177547,0.11935483575397221,0.05075123455728166
0.62,7.1,0.17903225711186527,0.30143043611909104,0.11935483655611694,0.04941482536160421
0.62,7.25,0.17903225804455072,0.30092072025789685,0.11935483869787897,0.04814731524326124
0.62,7.4,0.17903226678318293,0.3004389188182339,0.11935483490134761,0.046943578447322
0.62,7.55,0.17903225791645633,0.2999833468355605,0.11935483841860164,0.04579898422465585
0.62,7.7,0.1790322594135179,0.29955245489311766,0.11935483764494262,0.04470932115008962
0.62,7.85,0.1790322582650362,0.299144768849673,0.11935483977298636,0.04367076933037943
0.62,8.0,0.17903225811006518,0.29875891241766234,0.119354837506466,0.04267984440614982
0.64,0.5,0.1828125027273025,8.386879878726754e-28,0.1218749996145462,0.7948967733250842
0.64,0.65,0.1828125000940432,3.249726285917289e-22,0.1218750000517231,0.7948967732643443
0.64,0.8,0.1828125002112056,3.270343937519305e-13,0.12187500076679178,0.7948967734068855
0.64,0.95,0.1828124963581237,1.430150586958072e-06,0.12187499902964125,0.7948949763357354
0.64,1.1,0.1828124926941142,0.07045350533024833,0.12187500629877208,0.7045350553933165
0.64,1.25,0.18281250001617805,0.1491606753811377,0.12187499997438031,0.5966427015146046
0.64,1.4,0.1828124965612698,0.20502806267884816,0.12187500214642726,0.5125701582493227
0.64,1.55,0.18281249483078915,0.24503092516512853,0.12187500232514366,0.445510775854315
0.64,1.7,0.18281249940333583,0.2737306834807024,0.1218749982581789,0.39104383251925284
0.64,1.85,0.18281249846090855,0.2942398111781431,0.12187499972402016,0.3461644842756214
0.64,2.0,0.1828124999564698,0.3087513831134796,0.12187499997887363,0.30875138312174827
0.64,2.15,0.18281250240294206,0.3188471689357599,0.12187500400455475,0.27725840922564216
0.64,2.3,0.18281250000183147,0.32568651128412607,0.12187500000030209,0.2505280856022723
0.64,2.45,0.1828124999999432,0.3301278611663421,0.12187500000115112,0.2276743870120562
0.64,2.6,0.18281250171553504,0.3328104781671587,0.12187500381503533,0.208006550186317
0.64,2.75,0.1828125015053702,0.3342115149196685,0.12187500125413184,0.19097800837420786
0.64,2.9,0.18281250216415046,0.33468714650381254,0.1218750023639232,0.17615112981821013
0.64,3.05,0.18281249601534097,0.3345028066537552,0.12187499774936257,0.16317210183034758
0.64,3.2,0.18281249670442565,0.3338558081096534,0.12187499905235503,0.15175264134598987
0.64,3.35,0.18281250391802623,0.33289227824733336,0.12187499886277195,0.14165628602290864
0.64,3.5,0.18281250008756295,0.3317199701451664,0.12187500099269591,0.13268798847581914
0.64,3.65,0.1828125002770274,0.330417941523174,0.12187499989535364,0.12468601548909579
0.64,3.8,0.18281250270157992,0.32904379890658203,0.12187499899429313,0.11751564078694228
0.64,3.95,0.18281249975602887,0.3276391619655886,0.1218749991124027,0.1110641224465996
0.64,4.1,0.18281250497060386,0.326233786253059,0.12187500273233934,0.10523670492056905
0.64,4.25,0.18281249798119126,0.32484857560287983,0.1218749975392577,0.09995340778499405
0.64,4.4,0.18281250036502864,0.3234979685919753,0.12187500020630375,0.0951464612803274
0.64,4.55,0.1828124996854621,0.3221915491662397,0.12187499977005434,0.09075818290398008
0.64,4.7,0.18281249916514228,0.3209353919464473,0.12187499517119613,0.08673929381272515
0.64,4.85,0.18281249999951718,0.31973300414842176,0.12187499999718962,0.08304753354430996
0.64,5.0,0.18281250067523208,0.3185860022336041,0.12187499984263409,0.07964650027802608
0.64,5.15,0.1828125038718244,0.3174946816279588,0.12187500017124733,0.07650474133037764
0.64,5.3,0.18281249948956368,0.3164583751767495,0.12187500157003424,0.07359497159046904
0.64,5.45,0.18281249973725705,0.3154757754612879,0.12187499954990381,0.07089343264294996
0.64,5.6,0.18281249928762358,0.314545125201355,0.12187499887045983,0.06837937495046383
0.64,5.75,0.18281249924486337,0.313664385922589,0.12187499854245769,0.06603460739838019
0.64,5.9,0.1828124994021859,0.3128313552037713,0.12187500190079396,0.06384313436894323
0.64,6.05,0.18281249999940635,0.31204373970661214,0.12187500000032618,0.061790839546107056
0.64,6.2,0.18281249829052668,0.31129923646441443,0.12187500077895959,0.05986523842340853
0.64,6.35,0.18281249742503777,0.31059556421293877,0.12187500355436268,0.058055247143430834
0.64,6.5,0.18281249962719062,0.30993048551373936,0.12187499705445999,0.056350996790260455
0.64,6.65,0.18281249964624152,0.3093018543718898,0.1218750001694189,0.05474369116325299
0.64,6.8,0.1828125000000428,0.3087075932316875,0.12187499999995752,0.0532254471088923
0.64,6.95,0.182812496274874,0.30814572449924293,0.12187499778189823,0.051789197794022815
0.64,7.1,0.1828125006993643,0.30761438991411166,0.12187499996945439,0.050428588346022665
0.64,7.25,0.18281250004254565,0.3071117961485016,0.12187499998260357,0.04913788737089956
0.64,7.4,0.18281250000155708,0.3066362746156668,0.12187500000054638,0.0479119179084688
0.64,7.55,0.1828125000006106,0.30618624590281374,0.12187500000032676,0.04674599174082121
0.64,7.7,0.18281250000014151,0.3057602249190636,0.12187499999964505,0.045635854465436894
0.64,7.85,0.182812499999249,0.30535681648823426,0.12187499999880942,0.044577637443472796
0.64,8.0,0.18281249576456382,0.3049747035285525,0.1218749959685129,0.04356781490724019
0.66,0.5,0.18636363640110745,-6.030482565689454e-27,0.12424242422960485,0.7962487494264241
0.66,0.65,0.18636363701421194,-4.5316188097343125e-22,0.12424242578633804,0.7962487497159805
0.66,0.8,0.18636363638372436,7.409416359697776e-14,0.12424242423325309,0.7962487494292817
0.66,0.95,0.18636363729983169,1.3860960753918754e-06,0.12424242681995976,0.7962470137583845
0.66,1.1,0.186363635024387,0.07059993245878975,0.124242421481809,0.7059993232688025
0.66,1.25,0.18636364002988587,0.14956544727002702,0.12424242859424059,0.5982617906180119
0.66,1.4,0.18636363532042263,0.2057302862313032,0.12424242520183079,0.5143257161963957
0.66,1.55,0.18636363671147385,0.24606046813825505,0.12424242435065831,0.4473826693247144
0.66,1.7,0.18636363630671013,0.2751075674259172,0.12424242419007622,0.39301081059260673
0.66,1.85,0.18636363629462926,0.2959742073300487,0.1242424238325037,0.3482049495308651
0.66,2.0,0.18636363763239505,0.31084420599312973,0.12424242643106442,0.3108442069036811
0.66,2.15,0.1863636399794226,0.32129119967844216,0.12424242307994712,0.27938364896862
0.66,2.3,0.18636363676398668,0.3284678874156802,0.1242424245539632,0.25266760567438723
0.66,2.45,0.18636363494923908,0.3332277318806198,0.12424242585727605,0.22981223077781782
0.66,2.6,0.1863636346501055,0.33620665079062084,0.12424242419807512,0.2101291577459688
0.66,2.75,0.1863636390031033,0.3378799508336189,0.12424241759838413,0.19307425220695376
0.66,2.9,0.18636363526394284,0.33860319067367434,0.12424242230722864,0.17821220518114606
0.66,3.05,0.1863636363595837,0.33864216725241264,0.12424242427686874,0.1651913011190972
0.66,3.2,0.18636363705471518,0.3381952148051395,0.12424242702778934,0.15372509866031564
0.66,3.35,0.18636363636621273,0.33740994362893395,0.12424242424614654,0.1435786994170091
0.66,3.5,0.18636363687702062,0.33639585890160906,0.12424242508063246,0.13455834368670777
0.66,3.65,0.18636363932208228,0.3352338467513583,0.12424242630381137,0.12650333787342719
0.66,3.8,0.18636363325195873,0.3339833349982554,0.12424242160839208,0.11927976283821629
0.66,3.95,0.18636363564682662,0.33268773167488175,0.124242423527513,0.11277550229527458
0.66,4.1,0.1863636373885899,0.3313784146265583,0.1242424249089007,0.10689626260002516
0.66,4.25,0.1863636387118753,0.3300778229667657,0.12424242677303925,0.1015624070332771
0.66,4.4,0.1863636363285405,0.3288017232353158,0.1242424242316081,0.09670638919694927
0.66,4.55,0.18636363636244566,0.3275609468753311,0.12424242424195284,0.09227068926095101
0.66,4.7,0.18636363636402142,0.3263626445893647,0.12424242424251244,0.08820612015917477
0.66,4.85,0.18636363690027014,0.3252112666169009,0.12424242358070221,0.08447045846060171
0.66,5.0,0.18636363588004481,0.32410928058858995,0.12424242569039261,0.0810273207566938
0.66,5.15,0.18636363483005997,0.323057706806001,0.1242424248613809,0.0778452312479769
0.66,5.3,0.186363636353777,0.3220565336448044,0.12424242423255157,0.07489686828983314
0.66,5.45,0.18636363636352776,0.32110500366771044,0.12424242424247045,0.07215842779054325
0.66,5.6,0.18636363636329786,0.3202018511144364,0.1242424242426888,0.06960909806852852
0.66,5.75,0.18636363636990977,0.319345464605947,0.12424242424098617,0.06723062412536349
0.66,5.9,0.18636363638688527,0.3185340123746854,0.12424242428119381,0.06500694130413333
0.66,6.05,0.1863636346492335,0.31776553618029807,0.12424242908655099,0.0629238702053207
0.66,6.2,0.18636363625704583,0.3170380073863178,0.12424242421367479,0.0609688475959322
0.66,6.35,0.18636363751062673,0.3163494007510482,0.12424242502440727,0.05913072899495196
0.66,6.5,0.1863636397815676,0.31569770248503204,0.12424242734798538,0.05739958210348942
0.66,6.65,0.1863636363620475,0.31508093584975083,0.12424242424292484,0.05576653731903976
0.66,6.8,0.18636363635445907,0.31449721550842524,0.12424242418653664,0.05422365783659826
0.66,6.95,0.1863636396888949,0.31394471552387754,0.12424242743936542,0.05276381762144992
0.66,7.1,0.1863636353573142,0.31342167222090284,0.1242424239114939,0.05138060216518679
0.66,7.25,0.18636363600793568,0.312926446475654,0.12424242422465895,0.05006823151156403
0.66,7.4,0.18636363631789313,0.31245745645241124,0.12424242522622417,0.04882147776970222
0.66,7.55,0.1863636363817122,0.3120132111997495,0.12424242432190416,0.04763560477441264
0.66,7.7,0.1863636360047552,0.311592307698451,0.12424242454091339,0.04650631471081437
0.66,7.85,0.18636363635473854,0.3111934212080226,0.12424242423932577,0.04542969652796242
0.66,8.0,0.18636363636425274,0.31081530463139934,0.12424242424240987,0.044402186375789764
0.68,0.5,0.18970587765100375,-7.360796640864787e-26,0.12647058884747703,0.7975187737649552
0.68,0.65,0.18970588247890352,2.620527180041513e-21,0.12647058856916044,0.7975187739633011
0.68,0.8,0.18970588359069246,3.625837581596356e-13,0.12647059021631263,0.7975187740664273
0.68,0.95,0.1897058837555357,1.4740349383064841e-06,0.12647058891380536,0.7975169328898313
0.68,1.1,0.18970587949705478,0.07073736682361591,0.1264705865742197,0.7073736675942915
0.68,1.25,0.1897058817744265,0.14994488967289005,0.12647058552870605,0.5997795577135177
0.68,1.4,0.18970587888511642,0.2063877959581782,0.12647058548364917,0.5159694888958928
0.68,1.55,0.1897058785456603,0.24702342771899471,0.12647058181885423,0.44913350183535944
0.68,1.7,0.18970588186557727,0.27639420958572425,0.1264705896975475,0.39484887204107905
0.68,1.85,0.1897058823530201,0.2975936844385124,0.1264705882354991,0.3501102169865976
0.68,2.0,0.18970587929707633,0.31279719954338825,0.1264705913172254,0.3127972034080603
0.68,2.15,0.18970587933902452,0.32357099134239176,0.1264705882601153,0.28136608118449785
0.68,2.3,0.18970588126198734,0.3310617344377175,0.1264705867421126,0.25466287229908613
0.68,2.45,0.1897058771194476,0.3361183679002162,0.12647058075049977,0.23180576936914857
